iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita
GBR,Europe,United Kingdom,2020/3/5,294,49,35.714,,,,4.31,0.718,0.524,,,,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/6,373,79,45.286,1,1,0.143,5.469,1.158,0.664,0.015,0.015,0.002,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/7,428,55,52.429,2,1,0.286,6.275,0.806,0.769,0.029,0.015,0.004,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/8,482,54,55.429,2,0,0.286,7.067,0.792,0.813,0.029,0,0.004,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/9,629,147,70.714,3,1,0.429,9.222,2.155,1.037,0.044,0.015,0.006,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/10,887,258,99.714,7,4,1,13.005,3.783,1.462,0.103,0.059,0.015,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/11,1298,411,150.429,7,0,1,19.03,6.026,2.205,0.103,0,0.015,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/12,1787,489,213.286,9,2,1.286,26.2,7.169,3.127,0.132,0.029,0.019,,,,11.11,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/13,2266,479,270.429,10,1,1.286,33.222,7.023,3.965,0.147,0.015,0.019,,,,12.96,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/14,2630,364,314.571,29,19,3.857,38.559,5.337,4.612,0.425,0.279,0.057,,,,12.96,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/15,3072,442,370,43,14,5.857,45.039,6.48,5.425,0.63,0.205,0.086,,,,12.96,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/16,3684,612,436.429,65,22,8.857,54.012,8.973,6.399,0.953,0.323,0.13,,,,16.67,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/17,4452,768,509.286,82,17,10.714,65.272,11.26,7.467,1.202,0.249,0.157,,,,22.22,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/18,5451,999,593.286,116,34,15.571,79.918,14.647,8.698,1.701,0.498,0.228,,,,31.48,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/19,6506,1055,674.143,162,46,21.857,95.386,15.468,9.884,2.375,0.674,0.32,,,,31.48,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/20,7760,1254,784.857,194,32,26.286,113.771,18.385,11.507,2.844,0.469,0.385,,,,37.04,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/21,8957,1197,903.857,252,58,31.857,131.321,17.549,13.252,3.695,0.85,0.467,,,,47.22,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/22,10368,1411,1042.286,288,36,35,152.008,20.687,15.281,4.222,0.528,0.513,,,,62.04,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/23,12707,2339,1289,364,76,42.714,186.3,34.293,18.898,5.337,1.114,0.626,,,,78.24,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/24,15088,2381,1519.429,512,148,61.429,221.209,34.908,22.277,7.507,2.17,0.901,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/25,17782,2694,1761.571,703,191,83.857,260.706,39.497,25.827,10.307,2.8,1.229,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/26,20870,3088,2052,884,181,103.143,305.98,45.274,30.085,12.961,2.654,1.512,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/27,24089,3219,2332.714,1173,289,139.857,353.174,47.194,34.2,17.198,4.237,2.05,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/28,26929,2840,2567.429,1465,292,173.286,394.812,41.638,37.642,21.479,4.281,2.541,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/29,29799,2870,2775.857,1677,212,198.429,436.89,42.078,40.697,24.587,3.108,2.909,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/30,34080,4281,3053.286,2053,376,241.286,499.655,62.765,44.765,30.099,5.513,3.538,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/3/31,38598,4518,3358.571,2456,403,277.714,565.894,66.239,49.241,36.008,5.908,4.072,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/1,43536,4938,3679.143,3128,672,346.429,638.291,72.397,53.941,45.86,9.852,5.079,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/2,48432,4896,3937.429,3785,657,414.429,710.073,71.781,57.728,55.493,9.632,6.076,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/3,53356,4924,4181,4522,737,478.429,782.264,72.192,61.299,66.298,10.805,7.014,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/4,57427,4071,4356.857,5279,757,544.857,841.95,59.686,63.877,77.397,11.099,7.988,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/5,61038,3611,4462.714,5880,601,600.429,894.892,52.942,65.429,86.208,8.811,8.803,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/6,66367,5329,4612.429,6447,567,627.714,973.022,78.13,67.624,94.521,8.313,9.203,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/7,71827,5460,4747,7554,1107,728.286,1053.072,80.05,69.597,110.751,16.23,10.678,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/8,76979,5152,4777.571,8584,1030,779.429,1128.607,75.535,70.045,125.852,15.101,11.427,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/9,81847,4868,4773.571,9702,1118,845.286,1199.977,71.371,69.986,142.243,16.391,12.393,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/10,86171,4324,4687.857,10825,1123,900.429,1263.373,63.395,68.73,158.708,16.465,13.201,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/11,89772,3601,4620.714,11669,844,912.857,1316.168,52.795,67.745,171.082,12.374,13.384,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/12,93288,3516,4607.143,12326,657,920.857,1367.717,51.549,67.546,180.714,9.632,13.501,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/13,97480,4192,4444.714,13051,725,943.429,1429.176,61.46,65.165,191.344,10.629,13.832,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/14,101820,4340,4284.714,14128,1077,939.143,1492.806,63.63,62.819,207.134,15.79,13.769,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/15,106894,5074,4273.571,15008,880,917.714,1567.197,74.391,62.656,220.036,12.902,13.455,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/16,112197,5303,4335.714,16048,1040,906.571,1644.946,77.748,63.567,235.283,15.248,13.291,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/17,117170,4973,4428.429,16962,914,876.714,1717.856,72.91,64.926,248.684,13.4,12.854,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/18,121895,4725,4589,18070,1108,914.429,1787.13,69.274,67.28,264.928,16.245,13.407,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/19,125758,3863,4638.571,18503,433,882.429,1843.767,56.636,68.007,271.277,6.348,12.937,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/20,130627,4869,4735.286,19074,571,860.429,1915.152,71.386,69.425,279.648,8.372,12.615,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/21,135391,4764,4795.857,20298,1224,881.429,1984.998,69.846,70.313,297.594,17.945,12.923,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/22,140884,5493,4855.714,21148,850,877.143,2065.532,80.534,71.191,310.056,12.462,12.86,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/23,146035,5151,4834,21830,682,826,2141.052,75.52,70.872,320.055,9.999,12.11,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/24,151009,4974,4834.143,22845,1015,840.429,2213.977,72.925,70.874,334.936,14.881,12.322,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/25,154778,3769,4697.571,23662,817,798.857,2269.235,55.258,68.872,346.914,11.978,11.712,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/26,158248,3470,4641.429,24026,364,789,2320.11,50.874,68.049,352.251,5.337,11.568,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/27,162953,4705,4618,24346,320,753.143,2389.091,68.981,67.706,356.942,4.692,11.042,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/28,167676,4723,4612.143,25315,969,716.714,2458.336,69.245,67.62,371.149,14.207,10.508,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/29,173113,5437,4604.143,26084,769,705.143,2538.049,79.713,67.502,382.423,11.274,10.338,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/4/30,178074,4961,4577,26719,635,698.429,2610.783,72.734,67.104,391.733,9.31,10.24,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/1,182807,4733,4542.571,27417,698,653.143,2680.175,69.392,66.6,401.967,10.234,9.576,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/2,186029,3222,4464.429,28003,586,620.143,2727.413,47.238,65.454,410.558,8.591,9.092,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/3,189003,2974,4393.571,28257,254,604.429,2771.016,43.602,64.415,414.282,3.724,8.862,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/4,192382,3379,4204.143,28530,273,597.714,2820.556,49.54,61.638,418.285,4.003,8.763,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/5,196067,3685,4055.857,29256,726,563,2874.583,54.027,59.464,428.929,10.644,8.254,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/6,199899,3832,3826.571,29903,647,545.571,2930.765,56.182,56.102,438.415,9.486,7.999,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/7,203666,3767,3656,30361,458,520.286,2985.994,55.229,53.601,445.13,6.715,7.628,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/8,206715,3049,3415.429,30941,580,503.429,3030.696,44.702,50.074,453.633,8.504,7.381,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/9,208865,2150,3262.286,31216,275,459,3062.217,31.522,47.829,457.665,4.032,6.73,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/10,211186,2321,3169,31433,217,453.714,3096.246,34.029,46.461,460.846,3.181,6.652,,,,79.63,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/11,214769,3583,3198.143,31620,187,441.429,3148.777,52.531,46.889,463.588,2.742,6.472,,,,77.78,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/12,218161,3392,3156.286,32235,615,425.571,3198.508,49.731,46.275,472.605,9.017,6.239,,,,77.78,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/13,221459,3298,3080,32682,447,397,3246.861,48.353,45.157,479.158,6.554,5.821,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/14,224069,2610,2914.714,33035,353,382,3285.127,38.266,42.733,484.334,5.175,5.601,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/15,226586,2517,2838.714,33385,350,349.143,3322.029,36.902,41.619,489.465,5.131,5.119,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/16,228651,2065,2826.571,33796,411,368.571,3352.304,30.275,41.441,495.491,6.026,5.404,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/17,230477,1826,2755.857,33863,67,347.143,3379.076,26.771,40.404,496.473,0.982,5.09,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/18,233051,2574,2611.714,34009,146,341.286,3416.814,37.738,38.291,498.614,2.141,5.004,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/19,236097,3046,2562.286,34509,500,324.857,3461.472,44.658,37.566,505.944,7.331,4.763,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/20,238804,2707,2477.857,34837,328,307.857,3501.16,39.688,36.328,510.753,4.809,4.514,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/21,241346,2542,2468.143,35111,274,296.571,3538.429,37.269,36.186,514.77,4.017,4.348,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/22,243379,2033,2399,35403,292,288.286,3568.235,29.806,35.172,519.051,4.281,4.227,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/23,244886,1507,2319.286,35623,220,261,3590.329,22.094,34.004,522.277,3.225,3.827,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/24,246234,1348,2251,36002,379,305.571,3610.093,19.763,33.002,527.834,5.557,4.48,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/25,247841,1607,2112.857,36106,104,299.571,3633.653,23.561,30.977,529.358,1.525,4.392,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/26,249491,1650,1913.429,36237,131,246.857,3657.844,24.191,28.053,531.279,1.921,3.619,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/27,251294,1803,1784.286,36659,422,260.286,3684.278,26.434,26.16,537.466,6.187,3.816,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/28,253028,1734,1668.857,37002,343,270.143,3709.701,25.423,24.467,542.495,5.029,3.961,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/29,254533,1505,1593.429,37276,274,267.571,3731.766,22.065,23.362,546.512,4.017,3.923,,,,69.44,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/30,255632,1099,1535.143,37430,154,258.143,3747.879,16.113,22.507,548.77,2.258,3.785,,,,69.44,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/5/31,256701,1069,1495.286,37490,60,212.571,3763.552,15.673,21.923,549.649,0.88,3.117,,,,69.44,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/1,258135,1434,1470.571,37576,86,210,3784.576,21.024,21.56,550.91,1.261,3.079,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/2,259602,1467,1444.429,37825,249,226.857,3806.084,21.508,21.177,554.561,3.651,3.326,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/3,260944,1342,1378.571,38079,254,202.857,3825.759,19.675,20.212,558.285,3.724,2.974,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/4,262178,1234,1307.143,38210,131,172.571,3843.851,18.092,19.164,560.205,1.921,2.53,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/5,263284,1106,1250.143,38468,258,170.286,3860.067,16.215,18.329,563.988,3.783,2.497,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/6,264075,791,1206.143,38611,143,168.714,3871.664,11.597,17.684,566.085,2.097,2.474,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/7,264792,717,1155.857,38665,54,167.857,3882.176,10.512,16.946,566.876,0.792,2.461,,,,67.59,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/8,265880,1088,1106.429,38712,47,162.286,3898.127,15.951,16.222,567.565,0.689,2.379,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/9,267033,1153,1061.571,38907,195,154.571,3915.032,16.904,15.564,570.424,2.859,2.266,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/10,268217,1184,1039,39071,164,141.714,3932.39,17.359,15.233,572.829,2.404,2.078,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/11,269218,1001,1005.714,39147,76,133.857,3947.066,14.676,14.745,573.943,1.114,1.963,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/12,270271,1053,998.143,39278,131,115.714,3962.505,15.438,14.634,575.864,1.921,1.697,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/13,271158,887,1011.857,39385,107,110.571,3975.509,13.005,14.835,577.432,1.569,1.621,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/14,271965,807,1024.714,39412,27,106.714,3987.341,11.832,15.024,577.828,0.396,1.565,,,,73.15,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/15,272991,1026,1015.857,39441,29,104.143,4002.383,15.042,14.894,578.253,0.425,1.527,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/16,274068,1077,1005,39561,120,93.429,4018.173,15.79,14.735,580.013,1.759,1.37,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/17,275068,1000,978.714,39671,110,85.714,4032.834,14.661,14.349,581.626,1.613,1.257,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/18,276088,1020,981.429,39738,67,84.429,4047.789,14.954,14.389,582.608,0.982,1.238,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/19,277070,982,971.286,39822,84,77.714,4062.186,14.397,14.24,583.839,1.232,1.139,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/20,277736,666,939.714,39893,71,72.571,4071.951,9.764,13.777,584.88,1.041,1.064,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/21,278358,622,913.286,39925,32,73.286,4081.07,9.119,13.39,585.349,0.469,1.074,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/22,279250,892,894.143,39939,14,71.143,4094.148,13.078,13.109,585.555,0.205,1.043,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/23,280132,882,866.286,40033,94,67.429,4107.079,12.931,12.701,586.933,1.378,0.989,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/24,280906,774,834,40120,87,64.143,4118.427,11.348,12.227,588.208,1.276,0.94,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/25,281603,697,787.857,40219,99,68.714,4128.646,10.219,11.551,589.66,1.451,1.007,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/26,282243,640,739,40296,77,67.714,4138.029,9.383,10.835,590.789,1.129,0.993,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/27,282876,633,734.286,40336,40,63.286,4147.309,9.281,10.766,591.375,0.586,0.928,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/28,283271,395,701.857,40367,31,63.143,4153.101,5.791,10.29,591.83,0.454,0.926,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/29,283875,604,660.714,40388,21,64.143,4161.956,8.855,9.687,592.138,0.308,0.94,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/6/30,284278,403,592.286,40441,53,58.286,4167.864,5.908,8.684,592.915,0.777,0.855,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/1,284338,60,490.286,40538,97,59.714,4168.744,0.88,7.188,594.337,1.422,0.875,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/2,284342,4,391.286,40579,41,51.429,4168.803,0.059,5.737,594.938,0.601,0.754,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/3,284844,502,371.571,40628,49,47.429,4176.163,7.36,5.448,595.656,0.718,0.695,,,,71.3,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/4,285468,624,370.286,40660,32,46.286,4185.311,9.149,5.429,596.126,0.469,0.679,,,,69.91,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/5,285984,516,387.571,40679,19,44.571,4192.876,7.565,5.682,596.404,0.279,0.653,,,,69.91,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/6,286336,352,351.571,40690,11,43.143,4198.037,5.161,5.154,596.565,0.161,0.633,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/7,286917,581,377,40744,54,43.286,4206.555,8.518,5.527,597.357,0.792,0.635,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/8,287552,635,459.143,40801,57,37.571,4215.865,9.31,6.732,598.193,0.836,0.551,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/9,288194,642,550.286,40832,31,36.143,4225.278,9.413,8.068,598.647,0.454,0.53,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/10,288706,512,551.714,40866,34,34,4232.784,7.507,8.089,599.146,0.498,0.498,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/11,289526,820,579.714,40883,17,31.857,4244.806,12.022,8.499,599.395,0.249,0.467,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/12,290176,650,598.857,40892,9,30.429,4254.336,9.53,8.78,599.527,0.132,0.446,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/13,290706,530,624.286,40902,10,30.286,4262.107,7.77,9.153,599.674,0.147,0.444,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/14,291950,1244,719,40946,44,28.857,4280.345,18.239,10.541,600.319,0.645,0.423,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/15,292488,538,705.143,40972,26,24.429,4288.233,7.888,10.338,600.7,0.381,0.358,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/16,293129,641,705,40996,24,23.429,4297.631,9.398,10.336,601.052,0.352,0.343,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/17,293816,687,730,41022,26,22.286,4307.703,10.072,10.703,601.433,0.381,0.327,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/18,294645,829,731.286,41031,9,21.143,4319.857,12.154,10.722,601.565,0.132,0.31,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/19,295371,726,742.143,41042,11,21.429,4330.501,10.644,10.881,601.726,0.161,0.314,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/20,295951,580,749.286,41052,10,21.429,4339.005,8.504,10.985,601.873,0.147,0.314,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/21,296396,445,635.143,41077,25,18.714,4345.529,6.524,9.312,602.239,0.367,0.274,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/22,296956,560,638.286,41094,17,17.429,4353.739,8.21,9.358,602.488,0.249,0.256,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/23,297725,769,656.571,41103,9,15.286,4365.014,11.274,9.626,602.62,0.132,0.224,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
GBR,Europe,United Kingdom,2020/7/24,298493,768,668.143,41135,32,16.143,4376.274,11.26,9.796,603.09,0.469,0.237,,,,64.35,68207114,272.898,40.8,18.517,12.527,39753.244
